CODIGO|NOME|ESTADO
4258|SAO VALERIO DA NATIVIDADE|TO
4259|SAO VENDELINO|RS
4260|SAO VICENTE|RN
4261|SAO VICENTE|SP
4262|SAO VICENTE DE MINAS|MG
4263|SAO VICENTE DO SUL|RS
4264|SAO VICENTE FERRER|PE
4265|SAO VICENTE FERRER|MA
4266|SAPE|PB
4267|SAPEACU|BA
4268|SAPIRANGA|RS
4269|SAPOPEMA|PR
4270|SAPUCAI-MIRIM|MG
4271|SAPUCAIA|RJ
4272|SAPUCAIA DO SUL|RS
4273|SAQUAREMA|RJ
4274|SARANDI|RS
4275|SARANDI|PR
4276|SARAPUI|SP
4277|SARDOA|MG
4278|SARUTAIA|SP
4279|SATIRO DIAS|BA
4280|SATUBA|AL
4281|SAUBARA|BA
4282|SAUDADES|SC
4283|SAUDE|BA
4284|SCHROEDER|SC
4285|SEABRA|BA
4286|SEARA|SC
4287|SEBASTIANOPOLIS DO SUL|SP
4288|SEBASTIAO LARANJEIRAS|BA
4289|SEBERI|RS
4290|SEDE NOVA|RS
4291|SEGREDO|RS
4292|SELBACH|RS
4293|SELVIRIA|MS
4294|SENA MADUREIRA|AC
4295|SENADOR CANEDO|GO
4296|SENADOR CORTES|MG
4297|SENADOR ELOI DE SOUZA|RN
4298|SENADOR FIRMINO|MG
4299|SENADOR GEORGINO AVELINO|RN
4300|SENADOR GUIOMARD|AC
4301|SENADOR JOSÉ BENTO|MG
4302|SENADOR JOSÉ PORFÍRIO|PA
4303|SENADOR MODESTO GONÇALVES|MG
4304|SENADOR POMPEU|CE
4305|SENADOR RUI PALMEIRA|AL
4306|SENADOR SÁ|CE
4307|SENGES|PR
4308|SENHOR DO BONFIM|BA
4309|SENHORA DE OLIVEIRA|MG
4310|SENHORA DO PORTO|MG
4311|SENHORA DOS REMEDIOS|MG
4312|SENTO SE|BA
4313|SERAFINA CORREA|RS
4314|SERICITA|MG
4315|SERIDO|PB
4316|SERINGUEIRAS|RO
4317|SERITINGA|MG
4318|SERRA|ES
4319|SERRA ALTA|SC
4320|SERRA AZUL|SP
4321|SERRA AZUL DE MINAS|MG
4322|SERRA BRANCA|PB
4323|SERRA DA RAÍZ|PB
4324|SERRA DA SAÚDE|MG
4325|SERRA DE SÃO BENTO|RN
4326|SERRA DO MEL|RN
4327|SERRA DO RAMALHO|BA
4328|SERRA DO SALITRE|MG
4329|SERRA DOS AIMORES|MG
4330|SERRA DOURADA|BA
4331|SERRA GRANDE|PB
4332|SERRA NEGRA|SP
4333|SERRA NEGRA DO NORTE|RN
4334|SERRA PRETA|BA
4335|SERRA REDONDA|PB
4336|SERRA TALHADA|PE
4337|SERRANA|SP
4338|SERRANIA|MG
4339|SERRANOPOLIS|GO
4340|SERRANOS|MG
4341|SERRARIA|PB
4342|SERRINHA|BA
4343|SERRINHA|RN
4344|SERRINHA|PB
4345|SERRITA|PE
4346|SERRO|MG
4347|SERROLANDIA|BA
4348|SERTANEJA|PR
4349|SERTANIA|PE
4350|SERTANOPOLIS|PR
4351|SERTAO|RS
4352|SERTAOZINHO|SP
4353|SERTAOZINHO|PB
4354|SETE BARRAS|SP
4355|SETE LAGOAS|MG
4356|SETE QUEDAS|MS
4357|SEVERIANO DE ALMEIDA|RS
4358|SEVERIANO MELO|RN
4359|SEVERINIA|SP
4360|SIDEROPOLIS|SC
4361|SIDROLANDIA|MS
4362|SIGEFREDO PACHECO|PI
4363|SILVA JARDIM|RJ
4364|SILVANIA|GO
4365|SILVANOPOLIS|TO
4366|SILVEIRA MARTINS|RS
4367|SILVEIRANIA|MG
4368|SILVEIRAS|SP
4369|SILVES|AM
4370|SILVIANOPOLIS|MG
4371|SIMAO DIAS|SE
4372|SIMAO PEREIRA|MG
4373|SIMOES|PI
4374|SIMOES FILHO|BA
4375|SIMOLANDIA|GO
4376|SIMONESIA|MG
4377|SIMPLICIO MENDES|PI
4378|SINOP|MT
4379|SIQUEIRA CAMPOS|PR
4380|SIRINHAEM|PE
4381|SIRIRI|SE
4382|SITIO D'ABADIA|GO
4383|SITIO DO MATO|BA
4384|SITIO DO QUINTO|BA
4385|SITIO NOVO|MA
4386|SITIO NOVO|RN
4387|SITIO NOVO DO TOCANTINS|TO
4388|SOBRADINHO|RS
4389|SOBRADINHO|BA
4390|SOBRADO|PB
4391|SOBRAL|CE
4392|SOBRALIA|MG
4393|SOCORRO|SP
4394|SOCORRO|PB
4395|SOCORRO DO PIAUI|PI
4396|SOLANEA|PB
4397|SOLEDADE|RS
4398|SOLEDADE|PB
4399|SOLEDADE DE MINAS|MG
4400|SOLIDAO|PE
4401|SOLONOPOLE|CE
4402|SOMBRIO|SC
4403|SONORA|MS
4404|URBES - TRANSITO E TRANSPORTES DE SOROCABA|SP
4405|SORRISO|MT
4406|SOSSEGO|PB
4407|SOURE|PA
4408|SOUSA|PB
4409|SOUTO SOARES|BA
4410|SUCUNDURI|AM
4411|SUCUPIRA DO NORTE|MA
4412|SUD MENUCCI|SP
4413|SULINA|PR
4414|SUMARE|SP
4415|SUME|PB
4416|SUMIDOURO|RJ
4417|SURUBIM|PE
4418|SUSANO|SP
4419|SUZANÁPOLIS|SP
4420|TABAPUA|SP
4421|TABATINGA|SP
4422|TABATINGA|AM
4423|TABIRA|PE
4424|TABOAO DA SERRA|SP
4425|TABOCAS DO BREJO VELHO|BA
4426|TABOLEIRO GRANDE|RN
4427|TABULEIRO|MG
4428|TABULEIRO DO NORTE|CE
4429|TACAIMBO|PE
4430|TACARATU|PE
4431|TACIBA|SP
4432|TACIMA|PB
4433|TACURU|MS
4434|TAGUAI|SP
4435|TAGUATINGA|TO
4436|TAIACU|SP
4437|TAILANDIA|PA
4438|TAIO|SC
4439|TAIOBEIRAS|MG
4440|TAIPAS DO TOCANTINS|TO
4441|TAIPU|RN
4442|TAIUVA|SP
4443|TAMANIQUA|AM
4444|TAMARANA|PR
4445|TAMBAU|SP
4446|TAMBOARA|PR
4447|TAMBORIL|CE
4448|TANABI|SP
4449|TANGARA|RN
4450|TANGARA|SC
4451|TANGARA DA SERRA|MT
4452|TANHACU|BA
4453|TANQUE D'ARCA|AL
4454|TANQUE NOVO|BA
4455|TANQUINHO|BA
4456|TAPAUA|AM
4457|TAPEJARA|RS
4458|TAPEJARA|PR
4459|TAPERA|RS
4460|TAPEROA|PB
4461|TAPEROA|BA
4462|TAPES|RS
4463|TAPIRA|PR
4464|TAPIRA|MG
4465|TAPIRAI|MG
4466|TAPIRAI|SP
4467|TAPIRAMUTA|BA
4468|TAPIRATIBA|SP
4469|TAPURAH|MT
4470|TAQUARA|RS
4471|TAQUARACU DE MINAS|MG
4472|TAQUARAL DE GOIAS|GO
4473|TAQUARANA|AL
4474|TAQUARI|RS
4475|TAQUARITINGA|SP
4476|TAQUARITINGA DO NORTE|PE
4477|TAQUARITUBA|SP
4478|TAQUARIVAI|SP
4479|TAQUARUCU DO SUL|RS
4480|TAQUARUSSU|MS
4481|TAQUARUSSU DO PORTO|TO
4482|TARABAI|SP
4483|TARAUACA|AC
4484|TARRAFAS|CE
4485|TARTARUGALZINHO|AP
4486|TARUMA|SP
4487|TARUMIRIM|MG
4488|TASSO FRAGOSO|MA
4489|TATUI|SP
4490|TAUA|CE
4491|TAUBATE|SP
4492|TAVARES|PB
4493|TAVARES|RS
4494|TEFE|AM
4495|TEIXEINOPOLIS|RO
4496|TEIXEIRA|PB
4497|TEIXEIRA DE FREITAS|BA
4498|TEIXEIRA SOARES|PR
4499|TEIXEIRAS|MG
4500|TEJUCUOCA|CE
4501|TEJUPA|SP
4502|TELEMACO BORBA|PR
4503|TELHA|SE
4504|TENENTE ANANIAS|RN
4505|TENENTE PORTELA|RS
4506|TENORIO|PB
4507|TEODORO SAMPAIO|SP
4508|TEODORO SAMPAIO|BA
4509|TEOFILANDIA|BA
4510|TEOFILO OTONI|MG
4511|TEOLANDIA|BA
4512|TEOTONIO VILELA|AL
4513|TERENOS|MS
4514|TERESINA|PI
4515|TERESINA DE GOIAS|GO
4516|TERESOPOLIS|RJ
4517|TEREZINHA|PE
4518|TERRA BOA|PR
4519|TERRA DE AREIA|RS
4520|TERRA NOVA|PE
4521|TERRA NOVA|BA
4522|TERRA NOVA DO NORTE|MT
4523|TERRA RICA|PR
4524|TERRA ROXA|PR
4525|TERRA ROXA|SP
4526|TESOURO|MT
4527|TEUTONIA|RS
4528|THEOBROMA|RO
4529|TIANGUA|CE
4530|TIBAGI|PR
4531|TIBAU DO SUL|RN
4532|TIETE|SP
4533|TIJUCAS|SC
4534|TIJUCAS DO SUL|PR
4535|TIMBAUBA|PE
4536|TIMBAUBA DOS BATISTAS|RN
4537|TIMBE DO SUL|SC
4538|TIMBIRAS|MA
4539|TIMBO|SC
4540|TIMBO GRANDE|SC
4541|TIMBURI|SP
4542|TIMON|MA
4543|TIMOTEO|MG
4544|TIRADENTES|MG
4545|TIROS|MG
4546|TOBIAS BARRETO|SE
4547|TOCANTINIA|TO
4548|TOCANTINOPOLIS|TO
4549|TOCANTINS|MG
4550|TOLEDO|MG
4551|TOLEDO|PR
4552|TOMAR DO GERU|SE
4553|TOMAZINA|PR
4554|TOMBOS|MG
4555|TOME-ACU|PA
4556|TONANTINS|AM
4557|TORITAMA|PE
4558|TORIXOREU|MT
4559|TORRES|RS
4560|TORRINHA|SP
4561|TOUROS|RN
4562|TRACUNHAEM|PE
4563|TRAIPU|AL
4564|TRAIRI|CE
4565|TRAJANO DE MORAIS|RJ
4566|TRAMANDAI|RS
4567|TREMEDAL|BA
4568|TREMEMBE|SP
4569|TRES ARROIOS|RS
4570|TRES BARRAS|SC
4571|TRES BARRAS DO PARANA|PR
4572|TRES CACHOEIRAS|RS
4573|TRES CORAÇÕES|MG
4574|TRES COROAS|RS
4575|TRES DE MAIO|RS
4576|TRES FRONTEIRAS|SP
4577|TRES LAGOAS|MS
4578|TRES MARIAS|MG
4579|TRES PALMEIRAS|RS
4580|TRES PASSOS|RS
4581|TRES PONTAS|MG
4582|TRES RANCHOS|GO
4583|TRES RIOS|RJ
4584|TREZE DE MAIO|SC
4585|TREZE TILIAS|SC
4586|TRINDADE|GO
4587|TRINDADE|PE
4588|TRINDADE|RS
4589|TRINDADE DO SUL|RS
4590|TRIUNFO|RS
4591|TRIUNFO|PB
4592|TRIUNFO|PE
4593|TROMBAS|GO
4594|TROMBUDO CENTRAL|SC
4595|TUBARAO|SC
4596|TUCANO|BA
4597|TUCUMA|PA
4598|TUCUNDUVA|RS
4599|TUCURUI|PA
4600|TUIUTI|SP
4601|TUMIRITINGA|MG
4602|TUNAPOLIS|RS
4603|TUNAPOLIS|SC
4604|TUNAS|RS
4605|TUNEIRAS DO OESTE|PR
4606|TUNTUM|MA
4607|TUPA|SP
4608|TUPACIGUARA|MG
4609|TUPANATINGA|PE
4610|TUPANCIRETA|RS
4611|TUPANDI|RS
4612|TUPARENDI|RS
4613|TUPARETAMA|PE
4614|TUPASSI|PR
4615|TUPI PAULISTA|SP
4616|TUPIRATINS|TO
4617|TURIACU|MA
4618|TURIUBA|SP
4619|TURMALINA|SP
4620|TURMALINA|MG
4621|TURURU|CE
4622|TURVANIA|GO
4623|TURVELANDIA|GO
4624|TURVO|SC
4625|TURVO|PR
4626|TURVOLANDIA|MG
4627|TUTOIA|MA
4628|UARINI|AM
4629|UAUA|BA
4630|UBA|MG
4631|UBAI|MG
4632|UBAIRA|BA
4633|UBAITABA|BA
4634|UBAJARA|CE
4635|UBARANA|SP
4636|UBATA|BA
4637|UBATUBA|SP
4638|UBERABA|MG
4639|UBERLANDIA|MG
4640|UBIRAJARA|SP
4641|UBIRATA|PR
4642|UCHOA|SP
4643|UIBAI|BA
4644|UIRAUNA|PB
4645|UMARI|CE
4646|UMARIZAL|RN
4647|UMBAUBA|SE
4648|UMBURANAS|BA
4649|UMBURATIBA|MG
4650|UMBUZEIRO|PB
4651|UMIRIM|CE
4652|UMUARAMA|PR
4653|UNA|BA
4654|UNAI|MG
4655|UNIAO|PI
4656|UNIAO DA VITÓRIA|PR
4657|UNIAO DO OESTE|SC
4658|UNIAO DOS PALMARES|AL
4659|UNIAO PAULISTA|SP
4660|UNIFLOR|PR
4661|UPANEMA|RN
4662|URAI|PR
4663|URANDI|BA
4664|URANIA|SP
4665|URBANO SANTOS|MA
4666|URU|SP
4667|URUACU|GO
4668|URUANA|GO
4669|URUARA|PA
4670|URUBICI|SC
4671|URUBURETAMA|CE
4672|URUCANIA|MG
4673|URUCARA|AM
4674|URUCUCA|BA
4675|URUÇUÍ|PI
4676|URUCURITUBA|AM
4677|URUGUAIANA|RS
4678|URUOCA|CE
4679|URUPA|RO
4680|URUPEMA|SC
4681|URUPES|SP
4682|URUSSANGA|SC
4683|URUTAI|GO
4684|UTINGA|BA
4685|VACARIA|RS
4686|VALE DO PARAISO|RO
4687|VALENCA|BA
4688|VALENCA|RJ
4689|VALENCA DO PIAUI|PI
4690|VALENTE|BA
4691|VALENTIM GENTIL|SP
4692|VALINHOS|SP
4693|VALPARAISO|SP
4694|VANINI|RS
4695|VARGEAO|SC
4696|VARGEM ALTA|ES
4697|VARGEM BONITA|MG
4698|VARGEM GRANDE|MA
4699|VARGEM GRANDE DO SUL|SP
4700|VARGEM GRANDE PAULISTA|SP
4701|VARGINHA|MG
4702|VARJAO|GO
4703|VARJOTA|CE
4704|VARRE-SAI|RJ
4705|VARZEA|RN
4706|VARZEA|PB
4707|VARZEA ALEGRE|CE
4708|VARZEA BRANCA|PI
4709|VARZEA COMPRIDA|PB
4710|VARZEA DA PALMA|MG
4711|VARZEA DA ROCA|BA
4712|VARZEA DO POCO|BA
4713|VARZEA GRANDE|MT
4714|VARZEA GRANDE|PI
4715|VARZEA NOVA|BA
4716|VARZEA NOVA|PB
4717|VARZEA PAULISTA|SP
4718|VARZEDO|BA
4719|VARZELANDIA|MG
4720|VASSOURAS|RJ
4721|VAZANTE|MG
4722|VAZANTE|PB
4723|VENANCIO AIRES|RS
4724|VENDA NOVA DO IMIGRANTE|ES
4725|VENTANIA|PR
4726|VENTUROSA|PE
4727|VERA|MT
4728|VERA CRUZ|RS
4729|VERA CRUZ|RN
4730|VERA CRUZ|BA
4731|VERA CRUZ|SP
4732|VERA CRUZ DO OESTE|PR
4733|VERANOPOLIS|RS
4734|VERDEJANTE|PE
4735|VERE|PR
4736|VEREDA|BA
4737|VERISSIMO|MG
4738|VERTENTES|PE
4739|VESPASIANO|MG
4740|VIADUTOS|RS
4741|VIAMAO|RS
4742|VIANA|ES
4743|VIANA|MA
4744|VIANOPOLIS|GO
4745|VICENCIA|PE
4746|VICENTE DUTRA|RS
4747|VICENTINA|MS
4748|VICENTINOPOLIS|GO
4749|VICOSA|AL
4750|VIÇOSA|MG
4751|VICOSA|RN
4752|VICOSA DO CEARA|CE
4753|VICTOR GRAEFF|RS
4754|VIDAL RAMOS|SC
4755|VIDEIRA|SC
4756|VIEIRAS|MG
4757|VIEIROPOLIS|PB
4758|VIGIA|PA
4759|VILA ALTA|PR
4760|VILA BELA DA SANTÍSSIMA TRINDADE|MT
4761|VILA FLOR|RN
4762|VILA FLORES|RS
4763|VILA MARIA|RS
4764|VILA NOVA|PR
4765|VILA NOVA DO MAMORÉ|RO
4766|VILA RICA|MT
4767|VILA VELHA|ES
4768|VILHENA|RO
4769|VINHEDO|SP
4770|VIRADOURO|SP
4771|VIRGEM DA LAPA|MG
4772|VIRGINIA|MG
4773|VIRGINOPOLIS|MG
4774|VIRGOLANDIA|MG
4775|VIRMOND|PR
4776|VISCONDE DO RIO BRANCO|MG
4777|VISEU|PA
4778|VISTA ALEGRE|RS
4779|TAMANDARE|PE
4780|VISTA ALEGRE DO ALTO|SP
4781|VISTA ALEGRE DO PRATA|RS
4782|VISTA GAÚCHA|RS
4783|VITOR MEIRELES|SC
4784|VITORIA|ES
4785|VITORIA DA CONQUISTA|BA
4786|VITORIA DE SANTO ANTAO|PE
4787|VITORIA DO MEARIM|MA
4788|VITORINO|PR
4789|VITORINO FREIRE|MA
4790|VOLTA GRANDE|MG
4791|VOLTA REDONDA|RJ
4792|VOTORANTIM|SP
4793|DEPARTAMENTO DE TRÂNSITO E SERVIÇOS URBANOS - VOTUPORANGA|SP
4794|WAGNER|BA
4795|WANDERLANDIA|TO
4796|WANDERLEY|BA
4797|FRANCA|SP
4798|WENCESLAU BRAZ|MG
4799|WENCESLAU GUIMARAES|BA
4800|WITMARSUM|SC
4801|XAMBIOA|TO
4802|XAMBRE|PR
4803|XANXERE|SC
4804|XAPURI|AC
4805|XAVANTES|SP
4806|XAVANTINA|SC
4807|XAXIM|SC
4808|XINGUARA|PA
4809|XIQUE-XIQUE|BA
4810|ZABELE|PB
4811|ZE DOCA|MA
4812|ILHA COMPRIDA|SP
4813|SÃO FRANCISCO DO ITABAPOANA|RJ
4814|COCALZINHO|GO
4815|MACUCO|RJ
4816|TOLEDO|SP
4817|SANTANA DO PARAISO|MG
4818|ARAPORA|MG
4819|DELTA|MG
4820|PIMENTEIRAS DO OESTE|RO
4821|ARICANDUVA|MG
4822|BRASOPOLIS|MG
4823|CRISOLITA|MG
4824|FREI LAGONEGRO|MG
4825|JENIPAPO DE MINAS|MG
4826|MARATAÍZES|ES
4827|JUMIRIM|SP
4828|APERIBE|RJ
4829|RIO DAS OSTRAS|RJ
4830|COMENDADOR LEVY GASPARIAN|RJ
4831|AREAL|RJ
4832|JAPERI|RJ
4833|IGUABA GRANDE|RJ
4834|ALFREDO VASCONCELOS|MG
4835|ALTO JEQUITIBÁ|MG
4836|BRASILÂNDIA DE MINAS|MG
4837|CATUJI|MG
4838|CÓRREGO FUNDO|MG
4839|DOM BOSCO|MG
4840|MARTINS SOARES|MG
4841|NOVO ORIENTE DE MINAS|MG
4842|PEDRA BONITA|MG
4843|PIUM - I|MG
4844|ROSÁRIO DA LIMEIRA|MG
4845|SANTA HELENA DE MINAS|MG
4846|SÃO JOAQUIM DE BICAS|MG
4847|TANGUA|RJ
4848|PINHEIRAL|RJ
4849|ARMACAO DE BUZIOS|RJ
4850|BALNEÁRIO PINHAL|RS
4851|SANTA TEREZA|RS
4852|FRUTAL|PR
4853|GUAPIMIRIM|RJ
4854|LEME DO PRADO|MG
4855|MARIO CAMPOS|MG
4856|GAVIAO PEIXOTO|SP
4857|PIEDADE DE CARATINGA|MG
4858|PONTO DOS VOLANTES|MG
4859|VARJAO DE MINAS|MG
4860|SARZEDO|MG
4861|VEREDINHA|MG
4862|CANDIOTA|RS
4863|CABO DE SANTO AGOSTINHO|PE
4864|NOVO GAMA|GO
4865|CIDADE OCIDENTAL|GO
4866|VALPARAISO DE GOIAS|GO
4867|AGUAS LINDAS DE GOIAS|GO
4868|SANTO ANTONIO DO DESCOBERTO|GO
4869|SÃO JOAO DO POLESINE|RS
4870|SÃO SEBASTIAO DO PASSE|BA
4871|CONFINS|MG
4872|LUISBURGO|MG
4873|ENTRE FOLHAS|MG
4874|REDUTO|MG
4875|JUATUBA|MG
4876|SÃO JOSÉ DA LAPA|MG
4877|ILHA GRANDE|PI
4878|ALTO CAPARAO|MG
4879|ANGELÂNDIA|MG
4880|BERIZAL|MG
4881|BONITO DE MINAS|MG
4882|BUGRE|MG
4883|CABECEIRA GRANDE|MG
4884|CAMPO AZUL|MG
4885|CANTAGALO|MG
4886|CAPITÃO ANDRADE|MG
4887|CARNEIRINHO|MG
4888|CATUTI|MG
4889|CHAPADA GAÚCHA|MG
4890|CÔNEGO MARINHO|MG
4891|NÃO UTILIZAR (DESABILITADO CORREGO FUNDO POR TER 2 CÓDIGOS TBEM 4838 )|MG
4892|CUPARAQUE|MG
4893|CURRAL DE DENTRO|MG
4894|DIVISA ALEGRE|MG
4895|DIVISÓPOLIS|MG
4896|DURANDE|MG
4897|FERVEDOURO|MG
4898|FRANCISCÓPOLIS|MG
4899|FRUTA DE LEITE|MG
4900|GAMELEIRAS|MG
4901|GLAUCILÂNDIA|MG
4902|GOIABEIRA|MG
4903|GOIANÁ|MG
4904|GUARACIAMA|MG
4905|IBIRACATU|MG
4906|ICARAÍ DE MINAS|MG
4907|IMBÉ DE MINAS|MG
4908|INDAIABIRA|MG
4909|IPABA|MG
4910|JALBA|MG
4911|JAMPRUCA|MG
4912|JAPONVAR|MG
4913|JOSÉ GONÇALVES DE MINAS|MG
4914|JOSÉ RAYDAN|MG
4915|JOSENÓPOLIS|MG
4916|JUVENÍLIA|MG
4917|LAGOA GRANDE|MG
4918|LIMEIRA DO OESTE|MG
4919|LONTRA|MG
4920|LUISLÂNDIA|MG
4921|MAMONAS|MG
4922|MATA VERDE|MG
4923|MIRAVÂNIA|MG
4924|MONTE FORMOSO|MG
4925|MONTEZUMA|MG
4926|NAQUE|MG
4927|NATALÂNDIA|MG
4928|NINHEIRA|MG
4929|NOVA BELÉM|MG
4930|NOVA PORTEIRINHA|MG
4931|NOVORIZONTE|MG
4932|OLHOS D’ÁGUA|MG
4933|ORATÓRIOS|MG
4934|ORIZANJA|MG
4935|PADRE CARVALHO|MG
4936|PAI PEDRO|MG
4937|PALMÓPOLIS|MG
4938|PATIS|MG
4939|PEDRAS DE MARIA DA CRUZ|MG
4940|PERIQUITO|MG
4941|PINGO D’ÁGUA|MG
4942|PINTÓPOLIS|MG
4943|PONTO CHIQUE|MG
4944|PRESIDENTE BERNARDES|MG
4945|RIACHINHO|MG
4946|SANTA BÁRBARA DO LESTE|MG
4947|SANTA BÁRBARA DO MONTE VERDE|MG
4948|SANTA CRUZ DE MINAS|MG
4949|VALE REAL|RS
4950|SANTA CRUZ DE SALINAS|MG
4951|SANTA RITA DE MINAS|MG
4952|SANTO ANTONIO DO RETIRO|MG
4953|SÃO DOMINGOS DAS DORES|MG
4954|SÃO FÉLIX DE MINAS|MG
4955|SÃO GERALDO DE BAIXIO|MG
4956|SÃO JOÃO DA LAGOA|MG
4957|SÃO JOÃO DAS MISSÕES|MG
4958|SÃO JOÃO DO MANHUACU|MG
4959|SÃO JOÃO DO MANTENINHA|MG
4960|SÃO JOÃO DO PACUÍ|MG
4961|SÃO JOSÉ DA BARRA|MG
4962|SÃO SEBASTIÃO DA VARGEM ALEGRE|MG
4963|SEM-PEIXE|MG
4964|SENADOR AMARAL|MG
4965|SERRANÓPOLIS DE MINAS|MG
4966|SETUBINHA|MG
4967|TAPARUBA|MG
4968|TOCOS DO MOGI|MG
4969|UBAPORANGA|MG
4970|UNIÃO DE MINAS|MG
4971|URUANA DE MINAS|MG
4972|URUCUIA|MG
4973|DORES DE CAMPOS|MG
4974|VARGEM GRANDE DO RIO PARDO|MG
4975|VARJÃO DE MINAS|MG
4976|VERDELÂNDIA|MG
4977|VERMELHO NOVO|MG
4978|MARITUBA|PA
4979|FORTIM|CE
4980|SINIMBU|RS
4981|ACRELÂNDIA|AC
4982|BUJARI|AC
4983|CAPIXABA|AC
4984|EPITACIOLÂNDIA|AC
4985|JORDÃO|AC
4986|MARECHAL THAUMATURGO|AC
4987|PORTO ACRE|AC
4988|PORTO WALTER|AC
4989|RODRIGUES ALVES|AC
4990|SANTA ROSA DO PURUS|AC
4991|CAMPESTRE|AL
4992|CORURIPE|AL
4993|SANTA CECÍLIA DO SUL|RS
4994|ESTRELA DE ALAGOAS|AL
4995|PARIPUEIRA|AL
4996|CUTIAS|AP
4997|ITAUBAL|AP
4998|PEDRA BRANCA DO AMAPARI|AP
4999|PORTO GRANDE|AP
5000|PRACUÚBA|AP
5001|SERRA DO NAVIO|AP
5002|VITÓRIA DO JARI|AP
5003|LUIS EDUARDO MAGALHÃES|BA
5004|LIVRAMENTO DE NOSSA SENHORA|BA
5005|CASINHAS|PE
5006|COARACI|BA
5007|ITAMARAI|BA
5008|GENERAL BARRETO|SP
5009|CANUDOS DO VALE|RS
5010|IPIRANGA DO NORTE|MT
5011|LAJEDO DO TABOCAL|BA
5012|ARARENDÁ|CE
5013|CATUNDA|CE
5014|CHORÓ|CE
5015|TEOTÔNIO|CE
5016|ITANHANGA|MT
5017|GUARAREMA - EXERCICIO 2006|SP
5018|SANTA CRUZ DO XINGU|MT
5019|IBARETAMA|CE
5020|ITAITINGA|CE
5021|JIJOCA DE JERICOACOARA|CE
5022|BREJETUBA|ES
5023|IRUPI|ES
5024|PONTO BELO|ES
5025|SÃO DOMINGOS DO NORTE|ES
5026|SÃO ROQUE DO CANAÃ|ES
5027|SOORETAMA|ES
5028|VILA PAVÃO|ES
5029|VILA VALÉRIO|ES
5030|ABADIA DE GOIÁS|GO
5031|ALTO HORIZONTE|GO
5032|AMARALINA|GO
5033|APARECIDA DO RIO DOCE|GO
5034|BONÓPOLIS|GO
5035|BURITI DE GOIÁS|GO
5036|BURITINÓPOLIS|GO
5037|CALDAZINHA|GO
5038|CASTELÂNDIA|GO
5039|CHAPADÃO DO CÉU|GO
5040|GAMELEIRA DE GOIÁS|GO
5041|CAMPO LIMPO DE GOIÁS|GO
5042|LAGOA SANTA|GO
5043|RONDOLÂNDIA|MT
5044|GUARAÍTA|GO
5045|INACIOLÂNDIA|GO
5046|JESÚPOLIS|GO
5047|MONTIVIDIU DO NORTE|GO
5048|PEROLÂNDIA|GO
5049|PORTEIRÃO|GO
5050|PROFESSOR JAMIL|GO
5051|SANTA RITA DO NOVO DESTINO|GO
5052|SANTO ANTÔNIO DA BARRA|GO
5053|SÃO PATRÍCIO|GO
5054|TEREZÓPOLIS DE GOIÁS|GO
5055|UIRAPURU|GO
5056|VILA BOA|GO
5057|VILA PROPÍCIO|GO
5058|ÁGUA DOCE DO MARANHÃO|MA
5059|ALTO ALEGRE DO MARANHÃO|MA
5060|ALTO ALEGRE DO PINDARÉ|MA
5061|AMAPÁ DO MARANHÃO|MA
5062|APICUM-AÇU|MA
5063|ARAGUANÃ|MA
5064|BACABEIRA|MA
5065|BACURITUBA|MA
5066|BELA VISTA DO MARANHÃO|MA
5067|BELÁGUA|MA
5068|BERNARDO DO MEARIM|MA
5069|BOA VISTA DO GURUPI|MA
5070|BOM JESUS DAS SELVAS|MA
5071|BOM LUGAR|MA
5072|BREJO DE AREIA|MA
5073|BURITICUPU|MA
5074|BURITIRANA|MA
5075|CACHOEIRA GRANDE|MA
5076|CAMPESTRE DO MARANHÃO|MA
5077|CAPINZAL DO NORTE|MA
5078|CENTRAL DO MARANHÃO|MA
5079|CENTRO DO GUILHERME|MA
5080|CENTRO NOVO DO MARANHÃO|MA
5081|CIDELÂNDIA|MA
5082|CONCEIÇÃO DO LAGO-AÇU|MA
5083|DAVINÓPOLIS|MA
5084|FEIRA NOVA DO MARANHÃO|MA
5085|FERNANDO FALCÃO|MA
5086|FORMOSA DA SERRA NEGRA|MA
5087|GOVERNADOR EDISON LOBÃO|MA
5088|GOVERNADOR LUIZ ROCHA|MA
5089|GOVERNADOR NEWTON BELLO|MA
5090|GOVERNADOR NUNES FREIRE|MA
5091|IGARAPÉ DO MEIO|MA
5092|ITAIPAVA DO GRAJAÚ|MA
5093|ITINGA DO MARANHÃO|MA
5094|JATOBÁ|MA
5095|JENIPAPO DOS VIEIRAS|MA
5096|JUNCO DO MARANHÃO|MA
5097|LAGO DOS RODRIGUES|MA
5098|LAGOA DO MATO|MA
5099|LAGOA GRANDE DO MARANHÃO|MA
5100|LAJEADO NOVO|MA
5101|MARACAÇUMÉ|MA
5102|MARAJÁ DO SENA|MA
5103|MARANHÃOZINHO|MA
5104|MILAGRES DO MARANHÃO|MA
5105|NOVA COLINAS|MA
5106|NOVA OLINDA DO MARANHÃO|MA
5107|OLINDA NOVA DO MARANHÃO|MA
5108|PAULINO NEVES|MA
5109|PEDRO DO ROSÁRIO|MA
5110|PERITORÓ|MA
5111|PORTO RICO DO MARANHÃO|MA
5112|PRESIDENTE MÉDICI|MA
5113|PRESIDENTE SARNEY|MA
5114|RAPOSA|MA
